Medições - 8puzzle
Algoritmo A* - sequencial
"8puzzle-easy_1";"sequencial";"sim";18;192;117;77;192;0;122;1;1;0;1;0,000131
"maze_bad-4";paralelo - primeira solução;8;"sim";"130-138";8082;7919;289;8082;0;0;0;1;0;1;0,004003;3,69
"maze_bad-5";paralelo - primeira solução;2;"sim";174;1301;1270;42;1301;0;0;0;1;0;1;0,002687;1,309
"maze_bad-5";paralelo - primeira solução;4;"sim";174;1407;1373;53;1407;0;0;0;1;0;1;0,002007;1,752
"maze_bad-5";paralelo - primeira solução;6;"sim";"174-178";1527;1491;55;1527;0;0;0;1;0;1;0,001865;1,885
"maze_bad-5";paralelo - primeira solução;8;"sim";"174-178";1626;1589;63;1626;0;0;0;1;0;1;0,001886;1,864
"maze_bad-6";paralelo - primeira solução;2;"sim";162;45492;41985;3528;45492;0;0;0;1;0;1;0,118175;1,676
"maze_bad-6";paralelo - primeira solução;4;"sim";162;45985;42373;3639;45985;0;0;0;1;0;1;0,067901;2,917
"maze_bad-6";paralelo - primeira solução;6;"sim";162;46401;42703;3731;46401;0;0;0;1;0;1;0,050274;3,94
"maze_bad-6";paralelo - primeira solução;8;"sim";"162-166";40786;37472;3397;40786;0;0;0;1;0;1;0,036803;5,382
"maze_bad-7";paralelo - primeira solução;2;"sim";178;27240;25862;1411;27240;0;0;0;1;0;1;0,074349;1,656
"maze_bad-7";paralelo - primeira solução;4;"sim";178;27546;26162;1445;27546;0;0;0;1;0;1;0,042424;2,902
"maze_bad-7";paralelo - primeira solução;6;"sim";178;27645;26268;1431;27645;0;0;0;1;0;1;0,030732;4,006
"maze_bad-7";paralelo - primeira solução;8;"sim";178;29258;27883;1764;29258;0;0;0;1;0;1;0,027278;4,513
Medições - maze_good
Algoritmo A* - sequencial
"maze_good-1";"sequencial";"sim";22;40;36;6;40;0;33;0;1;0;1;1,8e-05
"maze_good-2";"sequencial";"sim";50;138;128;12;138;0;127;3;1;0;1;5,1e-05
"maze_good-3";"sequencial";"sim";66;254;237;23;254;0;238;4;1;0;1;9,8e-05
"maze_good-4";"sequencial";"sim";130;437;434;13;437;0;447;4;1;0;1;0,000169
"maze_good-5";"sequencial";"sim";174;670;657;22;670;0;673;1;1;0;1;0,000262
"maze_good-6";"sequencial";"sim";162;759;741;29;759;0;768;9;1;0;1;0,000297
"maze_good-7";"sequencial";"sim";178;1569;1554;49;1569;1;1585;11;1;0;1;0,000707
"maze_good-8";"sequencial";"sim";240;1832;1808;39;1832;0;1855;16;1;0;1;0,000764
"maze_good-9";"sequencial";"sim";328;2153;2132;30;2153;0;2178;13;1;0;1;0,000874
"maze_good-10";"sequencial";"sim";110;775;746;40;775;0;834;25;1;0;1;0,000324
"maze_good-11";"sequencial";"sim";98;1700;1456;366;1700;6;3655;168;1;0;1;0,000962
Algoritmo A* - paralelo - procura exaustiva
"maze_good-1";paralelo - procura exaustiva;2;"sim";22;48;48;4;48;0;43;0;1;0;1;8,2e-05;0,22
"maze_good-1";paralelo - procura exaustiva;4;"sim";22;48;49;5;48;0;44;0;1;0;1;8,7e-05;0,207
